observationAbout,observationDate,value,variableMeasured,unit,scalingFactor,measurementMethod,MeasurementPeriod
wikidataId/Q26927,2024,2659,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,,
wikidataId/Q66743,2023,2148,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,,
wikidataId/Q66743,2023,2215,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,,
wikidataId/Q66743,2024,2266,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,,
wikidataId/Q66743,2024,2239,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,,
wikidataId/Q66743,2023,2293,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,,
wikidataId/Q66743,2023,2443,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,,
wikidataId/Q66743,2024,2406,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,,
wikidataId/Q66743,2024,2486,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,,
dcid:country/IND,2023,2233,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,,
dcid:country/IND,2023,2250,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,,
dcid:country/IND,2024,2212,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,,
dcid:country/IND,2024,2240,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,,
dcid:country/IND,2023,2407,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,,
dcid:country/IND,2023,2488,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,,
dcid:country/IND,2024,2383,dcid:Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,,
dcid:country/IND,2024,2472,dcid:Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,,
wikidataId/Q1159,2023,46.9,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1159,2023,42.3,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1159,2024,45.9,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1159,2024,42.7,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1162,2023,52.1,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1162,2023,47,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1162,2024,51.5,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1162,2024,45.6,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1164,2023,53,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1164,2023,45,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1164,2024,51.2,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1164,2024,43.8,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1165,2023,52.1,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1165,2023,48.1,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1165,2024,51,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1165,2024,47.5,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1168,2023,56.5,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1168,2023,52.2,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1168,2024,56,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1168,2024,50.2,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1353,2023,29.2,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1353,2023,29.6,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1353,2024,32.6,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1353,2024,30.9,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1171,2023,43.6,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1171,2023,41.9,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1171,2024,39.1,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1171,2024,36.7,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1061,2023,42.4,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1061,2023,34.9,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1061,2024,42,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1061,2024,35.4,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1174,2023,40.6,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1174,2023,34.9,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1174,2024,38,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1174,2024,33.4,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1177,2023,39.2,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1177,2023,35.8,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1177,2024,42.3,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1177,2024,35.7,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1184,2023,54.8,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1184,2023,49,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1184,2024,55.1,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1184,2024,50,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1185,2023,44.4,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1185,2023,38.2,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1185,2024,42.2,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1185,2024,37.1,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1186,2023,38.7,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1186,2023,35.4,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1186,2024,37.9,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1186,2024,37.4,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1188,2023,49.8,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1188,2023,43.8,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1188,2024,48.5,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1188,2024,44.9,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1191,2023,43.7,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1191,2023,38.4,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1191,2024,44.9,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1191,2024,39.6,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1193,2023,60.6,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1193,2023,60.5,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1193,2024,58.9,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1193,2024,59.4,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1195,2023,56.5,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1195,2023,49.2,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1195,2024,53.5,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1195,2024,46,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1502,2023,48.3,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1502,2023,44.2,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1502,2024,46.7,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1502,2024,45,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1599,2023,59.9,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1599,2023,51.4,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1599,2024,56.9,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1599,2024,49.8,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q22048,2023,57.4,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q22048,2023,50.3,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q22048,2024,57.5,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q22048,2024,48.7,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q22424,2023,35.5,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q22424,2023,34.7,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q22424,2024,35.5,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q22424,2024,33.8,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1437,2023,47.8,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1437,2023,43.8,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1437,2024,46.1,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1437,2024,43.8,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1505,2023,36.4,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1505,2023,29.9,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1505,2024,38,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1505,2024,34,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1445,2023,41.7,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1445,2023,36.8,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1445,2024,41,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1445,2024,37,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q677037,2023,51.9,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q677037,2023,43.6,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q677037,2024,50.5,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q677037,2024,41.5,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1363,2023,53.2,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1363,2023,50.8,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1363,2024,51.6,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1363,2024,49.3,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1498,2023,49.5,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1498,2023,43.1,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1498,2024,48.5,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1498,2024,43.1,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1499,2023,44.6,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1499,2023,39.8,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1499,2024,44.7,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1499,2024,41.2,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1356,2023,55.6,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1356,2023,47.4,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1356,2024,53.6,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q1356,2024,46.8,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q40888,2023,41.6,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q40888,2023,40.5,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q40888,2024,37.6,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q40888,2024,37.3,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q120971341,2023,28.6,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q120971341,2023,23,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q120971341,2024,29.8,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q120971341,2024,26.5,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q77997266,2023,43,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q77997266,2023,40.3,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q77997266,2024,48.9,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q77997266,2024,41.1,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q66278313,2023,48.7,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q66278313,2023,44.8,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q66278313,2024,49.2,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q66278313,2024,45,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q200667,2023,48.2,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q200667,2023,46.7,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q200667,2024,44.1,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q200667,2024,40.7,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q26927,2023,40.5,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q26927,2023,37.7,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q26927,2024,39.9,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q26927,2024,38.7,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q66743,2023,36.5,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q66743,2023,36.5,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q66743,2024,34.2,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
wikidataId/Q66743,2024,33,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
dcid:country/IND,2023,48.9,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
dcid:country/IND,2023,40.6,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
dcid:country/IND,2024,48,dcid:DietaryIntake_Energy_Cereal_Rural_AsAFractionOf_DietaryIntake_Energy_Rural,Percent,,,
dcid:country/IND,2024,40.6,dcid:DietaryIntake_Energy_Cereal_Urban_AsAFractionOf_DietaryIntake_Energy_Urban,Percent,,,
wikidataId/Q1159,2023,65.7,dcid:Daily_Mean_DietaryIntake_Protein_Rural_AsAFractionOf_Count_Person,Gram,,,
wikidataId/Q1159,2023,65.6,dcid:Daily_Mean_DietaryIntake_Protein_Urban_AsAFractionOf_Count_Person,Gram,,,
wikidataId/Q1159,2024,66.4,dcid:Daily_Mean_DietaryIntake_Protein_Rural_AsAFractionOf_Count_Person,Gram,,,
wikidataId/Q1159,2024,65.2,dcid:Daily_Mean_DietaryIntake_Protein_Urban_AsAFractionOf_Count_Person,Gram,,,
wikidataId/Q1159,2023,70.1,dcid:Daily_Mean_DietaryIntake_Protein_Rural_AsAFractionOf_Count_ConsumerUnit,Gram,,,
wikidataId/Q1159,2023,72.1,dcid:Daily_Mean_DietaryIntake_Protein_Urban_AsAFractionOf_Count_ConsumerUnit,Gram,,,
wikidataId/Q1159,2024,70.9,dcid:Daily_Mean_DietaryIntake_Protein_Rural_AsAFractionOf_Count_ConsumerUnit,Gram,,,
wikidataId/Q1159,2024,71.6,dcid:Daily_Mean_DietaryIntake_Protein_Urban_AsAFractionOf_Count_ConsumerUnit,Gram,,,
wikidataId/Q1162,2023,61.7,dcid:Daily_Mean_DietaryIntake_Protein_Rural_AsAFractionOf_Count_Person,Gram,,,
wikidataId/Q1162,2023,76.1,dcid:Daily_Mean_DietaryIntake_Protein_Urban_AsAFractionOf_Count_Person,Gram,,,
wikidataId/Q1162,2024,64.8,dcid:Daily_Mean_DietaryIntake_Protein_Rural_AsAFractionOf_Count_Person,Gram,,,
wikidataId/Q1162,2024,77.9,dcid:Daily_Mean_DietaryIntake_Protein_Urban_AsAFractionOf_Count_Person,Gram,,,
wikidataId/Q1162,2023,65.8,dcid:Daily_Mean_DietaryIntake_Protein_Rural_AsAFractionOf_Count_ConsumerUnit,Gram,,,
wikidataId/Q1162,2023,82.9,dcid:Daily_Mean_DietaryIntake_Protein_Urban_AsAFractionOf_Count_ConsumerUnit,Gram,,,
wikidataId/Q1162,2024,68.8,dcid:Daily_Mean_DietaryIntake_Protein_Rural_AsAFractionOf_Count_ConsumerUnit,Gram,,,
wikidataId/Q1162,2024,84.2,dcid:Daily_Mean_DietaryIntake_Protein_Urban_AsAFractionOf_Count_ConsumerUnit,Gram,,,
wikidataId/Q1164,2023,58.1,dcid:Daily_Mean_DietaryIntake_Protein_Rural_AsAFractionOf_Count_Person,Gram,,,
wikidataId/Q1164,2023,66.9,dcid:Daily_Mean_DietaryIntake_Protein_Urban_AsAFractionOf_Count_Person,Gram,,,
wikidataId/Q1164,2024,57.6,dcid:Daily_Mean_DietaryIntake_Protein_Rural_AsAFractionOf_Count_Person,Gram,,,
wikidataId/Q1164,2024,67,dcid:Daily_Mean_DietaryIntake_Protein_Urban_AsAFractionOf_Count_Person,Gram,,,
wikidataId/Q1164,2023,62.4,dcid:Daily_Mean_DietaryIntake_Protein_Rural_AsAFractionOf_Count_ConsumerUnit,Gram,,,
wikidataId/Q1164,2023,73.3,dcid:Daily_Mean_DietaryIntake_Protein_Urban_AsAFractionOf_Count_ConsumerUnit,Gram,,,
wikidataId/Q1164,2024,61.6,dcid:Daily_Mean_DietaryIntake_Protein_Rural_AsAFractionOf_Count_ConsumerUnit,Gram,,,
